                  id                  |             movement_id              |              variant_id              | quantity | amount | return |         created_at         |         updated_at
 b9cbbe8e-ebfa-4398-bf03-32499db728d0 | 4cb753d9-627d-40be-83d3-69902170aa81 | 6820ce00-e935-4326-8fec-f084be377256 |      253 |  101.2 | f      | 2023-07-13 04:56:51.279249 | 2023-07-13 04:56:51.279249
 f5c63aab-9cf8-4679-8bad-fba90c72ad2e | 75fb150a-9346-461e-a75d-b8aff36f0eef | 78c6e2e7-d3db-417f-9e3a-548c6887ce31 |      210 |  205.0 | f      | 2023-07-12 08:30:52.160138 | 2023-07-12 08:30:52.173775
 fe6a5ebe-78a5-451f-93d2-959e474897f5 | a794f89e-24a1-4163-a96d-3424a6825618 | 6820ce00-e935-4326-8fec-f084be377256 |      141 |   56.4 | f      | 2023-07-12 08:36:22.306653 | 2023-07-12 08:36:22.306653
 4473d3ef-33d4-4f6b-a9b5-3014456bdb96 | 179d8e56-0f7b-4793-a3d1-13004cfb6236 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      594 |        | f      | 2023-07-12 08:37:19.751005 | 2023-07-12 08:37:19.759223
 994384a1-cbda-4938-bde3-35fa86f89e37 | dde9ff3b-4d82-40d7-9906-9a29d3525ebc | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      594 |        | f      | 2023-07-12 08:39:51.054073 | 2023-07-12 08:39:51.063798
 8a69519e-0c95-4704-bd0a-d233547c8aa7 | 049228c7-5908-4a1e-a1bd-34cc350cb395 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |       32 |        | f      | 2023-07-12 08:40:57.697844 | 2023-07-12 08:40:57.714003
 cf38d0ac-d560-4016-940e-8cdbc399fb4f | 4cb753d9-627d-40be-83d3-69902170aa81 | e7037c34-a0fa-456e-9553-3db60f661f66 |      182 |   36.4 | f      | 2023-07-13 04:56:51.289426 | 2023-07-13 04:56:51.292923
 af99de07-d682-4e72-901a-b29df57544f2 | 049228c7-5908-4a1e-a1bd-34cc350cb395 | 78c6e2e7-d3db-417f-9e3a-548c6887ce31 |      960 |  161.0 | f      | 2023-07-12 08:40:57.715882 | 2023-07-12 08:40:57.736417
 abea172f-b47e-4225-adbd-4cb9e46de3b1 | 76753101-7026-4bad-bcbb-6c5682a6353c | 6820ce00-e935-4326-8fec-f084be377256 |       34 |   13.6 | f      | 2023-07-12 09:22:37.285681 | 2023-07-12 09:22:37.285681
 1b30a31e-5c57-45c0-9ec3-acc5eac57379 | 97e9b251-d548-413e-bff1-289a78a58a87 | 6820ce00-e935-4326-8fec-f084be377256 |       95 |   38.0 | f      | 2023-07-12 09:29:43.5757   | 2023-07-12 09:29:43.5757
 cfe6c54c-73c5-4362-a980-f76b13fb61bd | 42e5b3c0-07ee-47a2-87c4-0b6ba2067a7e | 6820ce00-e935-4326-8fec-f084be377256 |       54 |   21.6 | f      | 2023-07-12 10:09:36.688044 | 2023-07-12 10:09:36.688044
 86e82973-7f9a-4961-bd06-f3eefa4615f1 | 42e5b3c0-07ee-47a2-87c4-0b6ba2067a7e | e7037c34-a0fa-456e-9553-3db60f661f66 |       34 |    6.8 | f      | 2023-07-12 10:09:36.697922 | 2023-07-12 10:09:36.701325
 f8bbe0f9-416c-42d7-b548-3654d4bd3e95 | 42e5b3c0-07ee-47a2-87c4-0b6ba2067a7e | 0ca9545e-222e-43d9-82d6-f11088aac39d |        2 |    0.9 | f      | 2023-07-12 10:09:36.710238 | 2023-07-12 10:09:36.713188
 13fe1ea9-4faa-4653-8b08-dfc93f68e28e | 42e5b3c0-07ee-47a2-87c4-0b6ba2067a7e | 2d2011f2-4bbc-489b-9712-c950b157eff3 |        2 |    0.2 | f      | 2023-07-12 10:09:36.71999  | 2023-07-12 10:09:36.722771
 168d8607-426e-4634-80fe-1cb653dd84f2 | 42e5b3c0-07ee-47a2-87c4-0b6ba2067a7e | c12314f7-b73d-44fd-a928-be7400737634 |        1 |    0.1 | f      | 2023-07-12 10:09:36.72901  | 2023-07-12 10:09:36.73188
 86b75a2e-0b48-46cf-9f2a-923b4d450988 | 510a6c7c-a670-4f84-ad0c-35cdf246043a | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      594 |        | f      | 2023-07-12 10:36:05.611993 | 2023-07-12 10:36:05.621872
 a3a26e18-14d7-44df-9453-ba31c37fa101 | 4cb753d9-627d-40be-83d3-69902170aa81 | 0ca9545e-222e-43d9-82d6-f11088aac39d |        2 |    0.9 | f      | 2023-07-13 04:56:51.303433 | 2023-07-13 04:56:51.306654
 1c4076ff-e00e-4843-b048-5de0284b374a | 668cb0a3-dbba-4aad-b218-cc743447e9b7 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      594 |        | f      | 2023-07-12 10:36:22.60372  | 2023-07-12 10:36:22.611686
 3c64576e-c6b7-4a13-a89c-b568b37b1e8e | 3be613a0-65d0-46aa-ad64-af41ea1b511a | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      425 |        | f      | 2023-07-13 04:58:09.399248 | 2023-07-13 04:58:09.409863
 6e82d8ad-f9e0-4321-84bb-d1ce9326442e | 1702fca3-ec40-4de2-9e3e-75befedc3884 | cf5ddd0a-94fd-4051-bf3b-3efd0f59975d |      512 |    0.0 | f      | 2023-07-13 04:58:39.637757 | 2023-07-13 04:58:39.637757
 80c1c16f-8c9e-48ae-b970-beeb6bc3a28c | 0885a31d-2ae1-480c-9cbd-0c2a581faf29 | 6820ce00-e935-4326-8fec-f084be377256 |       34 |   13.6 | f      | 2023-07-13 05:02:19.986252 | 2023-07-13 05:02:19.986252
 3dfd45b1-c550-43e5-bbe2-b8fdef182c3b | 0885a31d-2ae1-480c-9cbd-0c2a581faf29 | e7037c34-a0fa-456e-9553-3db60f661f66 |        4 |    0.8 | f      | 2023-07-13 05:02:19.995166 | 2023-07-13 05:02:19.998015
 ba013193-e8af-4ead-a082-75d59a972bbd | 84f377a4-6337-47da-8322-409f5e8ea143 | 6820ce00-e935-4326-8fec-f084be377256 |      504 |  201.6 | f      | 2023-07-13 05:03:32.550738 | 2023-07-13 05:03:32.550738
 e67deff5-6fe8-4339-8667-a542bb04d110 | f1e1966c-5983-4c9c-91ad-1b20992930e1 | 6820ce00-e935-4326-8fec-f084be377256 |       49 |   19.6 | f      | 2023-07-13 05:04:51.396045 | 2023-07-13 05:04:51.396045
 40f24d11-29c7-4d64-b7db-890c7450a143 | ef75bbd7-a240-47d7-86c8-9b46499efc43 | 6820ce00-e935-4326-8fec-f084be377256 |       41 |   16.4 | f      | 2023-07-13 05:14:46.04307  | 2023-07-13 05:14:46.04307
 a380e5f3-ea09-4df0-a8b0-2a3adf3718ec | ef75bbd7-a240-47d7-86c8-9b46499efc43 | e7037c34-a0fa-456e-9553-3db60f661f66 |       18 |    3.6 | f      | 2023-07-13 05:14:46.052954 | 2023-07-13 05:14:46.056366
 f04d9391-5482-49ef-ac45-a07a86ebf2df | 24a02d7d-1812-43fd-aef8-2dba36184f26 | 6820ce00-e935-4326-8fec-f084be377256 |       24 |    9.6 | f      | 2023-07-13 06:12:06.016621 | 2023-07-13 06:12:06.016621
 9cee59a3-40b0-4211-8c8a-c0226f7f1931 | 24a02d7d-1812-43fd-aef8-2dba36184f26 | e7037c34-a0fa-456e-9553-3db60f661f66 |        9 |    1.8 | f      | 2023-07-13 06:12:06.026113 | 2023-07-13 06:12:06.029591
 436c0616-b7f1-4eee-8dda-1a6f4db7a770 | 24a02d7d-1812-43fd-aef8-2dba36184f26 | 0ca9545e-222e-43d9-82d6-f11088aac39d |        2 |    0.9 | f      | 2023-07-13 06:12:06.036467 | 2023-07-13 06:12:06.03996
 f53291d6-9b6d-4fc7-8e28-b9613d719d70 | 24a02d7d-1812-43fd-aef8-2dba36184f26 | c12314f7-b73d-44fd-a928-be7400737634 |        1 |    0.1 | f      | 2023-07-13 06:12:06.047543 | 2023-07-13 06:12:06.050935
 642bcfb4-cc03-4cca-a0c3-8c78d8210ade | b7296920-f37e-4d17-853e-df321c8edf71 | 6820ce00-e935-4326-8fec-f084be377256 |      390 |  156.0 | f      | 2023-07-13 06:16:40.920762 | 2023-07-13 06:16:40.920762
 9c7806e0-cfde-48eb-ae8f-664d03584a73 | b7296920-f37e-4d17-853e-df321c8edf71 | e7037c34-a0fa-456e-9553-3db60f661f66 |      360 |   72.0 | f      | 2023-07-13 06:16:40.931519 | 2023-07-13 06:16:40.935692
 b647e8f0-c11d-4129-8be8-5ed7f6ecd36e | ec6ecd1c-4c42-482a-ae6b-6886bdd1abe3 | 292b78df-fed4-45b9-bc2d-04563e0a519c |       59 |   23.6 | f      | 2023-07-13 07:19:42.851784 | 2023-07-13 07:19:42.851784
 1f4e4631-805e-4c07-85c8-d5285f049ce0 | b2b1952a-b790-4550-9f50-6b9bf5f0967b | 6820ce00-e935-4326-8fec-f084be377256 |      113 |   45.2 | f      | 2023-07-13 07:21:11.30338  | 2023-07-13 07:21:11.30338
 131ff7db-f795-4dbb-b23d-f46184bfd0dc | b2b1952a-b790-4550-9f50-6b9bf5f0967b | e7037c34-a0fa-456e-9553-3db60f661f66 |      190 |   38.0 | f      | 2023-07-13 07:21:11.315508 | 2023-07-13 07:21:11.31898
 6f4a0385-e3d7-4a8d-b4f1-6178209bdaa8 | 5e6f4f99-d791-45df-ba11-a7301e5b321b | 6820ce00-e935-4326-8fec-f084be377256 |      151 |   60.4 | f      | 2023-07-13 08:26:18.041742 | 2023-07-13 08:26:18.041742
  483bd326-a9fd-4570-b795-c5433c2cf2ae | 344e1b7d-89e1-457b-93e3-0bb34ba91387 | e7037c34-a0fa-456e-9553-3db60f661f66 |      327 |   65.4 | f      | 2023-07-13 08:28:03.166085 | 2023-07-13 08:28:03.169356
 76741508-94c1-44aa-99b9-55b6644297a4 | 344e1b7d-89e1-457b-93e3-0bb34ba91387 | 2d2011f2-4bbc-489b-9712-c950b157eff3 |      140 |   14.0 | f      | 2023-07-13 08:28:03.177142 | 2023-07-13 08:28:03.181133
 f3e9138b-f8c3-4362-b3e9-e75bc497eee8 | 6b2fc398-3a79-485f-8f55-337180ef77a3 | cf5ddd0a-94fd-4051-bf3b-3efd0f59975d |      316 |    0.0 | f      | 2023-07-13 08:30:35.772576 | 2023-07-13 08:30:35.772576
 602304a5-f475-4a92-9a94-5ed5da570b9e | 6b2fc398-3a79-485f-8f55-337180ef77a3 | 3f385dec-62bf-4380-9ff6-a2280a32a1f3 |      560 |    0.0 | f      | 2023-07-13 08:30:35.781728 | 2023-07-13 08:30:35.784914
 db7c6696-f123-4860-bed7-484e3ae8d3c2 | 78c7f182-252d-4fa6-a32c-d4e53c09d2d2 | cf5ddd0a-94fd-4051-bf3b-3efd0f59975d |      512 |    0.0 | f      | 2023-07-13 08:31:49.743439 | 2023-07-13 08:31:49.743439
 7cb3079c-dfd2-4381-a2d1-ef54a595f1e0 | 5847c054-87c3-4400-be95-1ae1b9b0087f | 6820ce00-e935-4326-8fec-f084be377256 |      205 |   82.0 | f      | 2023-07-13 08:34:23.420642 | 2023-07-13 08:34:23.420642
 f2d07f33-c57c-4ebe-9976-4e9e9c7eaa5c | 5847c054-87c3-4400-be95-1ae1b9b0087f | e7037c34-a0fa-456e-9553-3db60f661f66 |      156 |   31.2 | f      | 2023-07-13 08:34:23.431152 | 2023-07-13 08:34:23.434848
 b9f8c05b-ea54-4740-8f34-65eb65c24373 | cdeefe67-5f1c-45a4-b097-12b68fc6f58e | 6820ce00-e935-4326-8fec-f084be377256 |      254 |  101.6 | f      | 2023-07-13 08:36:45.106735 | 2023-07-13 08:36:45.106735
 2cc57605-fe21-48fc-bdad-5b4e63b8e635 | cdeefe67-5f1c-45a4-b097-12b68fc6f58e | e7037c34-a0fa-456e-9553-3db60f661f66 |      448 |   89.6 | f      | 2023-07-13 08:36:45.11847  | 2023-07-13 08:36:45.122134
 b97deef5-85e7-424d-a6d5-e3c094555ab3 | 2a2b16ce-c969-478a-8a83-b24ae1f7a017 | 6820ce00-e935-4326-8fec-f084be377256 |       71 |   28.4 | f      | 2023-07-13 08:38:49.332045 | 2023-07-13 08:38:49.332045
 44c615ff-36f8-4e5f-87c5-e69b9ac02828 | 2a2b16ce-c969-478a-8a83-b24ae1f7a017 | e7037c34-a0fa-456e-9553-3db60f661f66 |       66 |   13.2 | f      | 2023-07-13 08:38:49.340374 | 2023-07-13 08:38:49.343239
 1a64f9f0-c08d-435a-bff7-f100122d6087 | e51c13b8-4284-4557-b6b2-13d428235a3f | 6820ce00-e935-4326-8fec-f084be377256 |      167 |   66.8 | f      | 2023-07-13 08:42:36.329209 | 2023-07-13 08:42:36.329209
 4ee949ec-1124-473f-9af0-3d1b9a0b14fa | e51c13b8-4284-4557-b6b2-13d428235a3f | e7037c34-a0fa-456e-9553-3db60f661f66 |      156 |   31.2 | f      | 2023-07-13 08:42:36.342183 | 2023-07-13 08:42:36.346609
 18c7a4f0-bdb4-4779-a4af-f79aebd106ac | 0a07a93c-83db-45a4-8091-3030bc3fd609 | 6820ce00-e935-4326-8fec-f084be377256 |       75 |   30.0 | f      | 2023-07-13 08:44:26.333782 | 2023-07-13 08:44:26.333782
 c3ccd5ee-ee10-47d7-bfc4-8c6b0a19f217 | 0a07a93c-83db-45a4-8091-3030bc3fd609 | e7037c34-a0fa-456e-9553-3db60f661f66 |        2 |    0.4 | f      | 2023-07-13 08:44:26.344578 | 2023-07-13 08:44:26.348477
 c36c5392-5dc0-4648-be37-ef39638d55ec | 10d3a866-ad81-4abe-8e40-c08a095c3ed1 | 6820ce00-e935-4326-8fec-f084be377256 |       42 |   16.8 | f      | 2023-07-13 08:45:59.974431 | 2023-07-13 08:45:59.974431
 d2ed4723-afa6-4a62-9c65-a7ae8a392c1e | 10d3a866-ad81-4abe-8e40-c08a095c3ed1 | e7037c34-a0fa-456e-9553-3db60f661f66 |       12 |    2.4 | f      | 2023-07-13 08:45:59.986895 | 2023-07-13 08:45:59.990634
 5083468f-e885-49e9-ad08-a493f3ea8869 | 5cb4d159-b2d9-4921-bc6e-e2b8de308008 | 292b78df-fed4-45b9-bc2d-04563e0a519c |       39 |   15.6 | f      | 2023-07-13 08:49:13.742243 | 2023-07-13 08:49:13.742243
 b3260b22-b00f-4c53-ac09-05ec12dc4ee7 | 5cb4d159-b2d9-4921-bc6e-e2b8de308008 | 5d8dbf87-3d2e-4d7a-8a02-f0f8eef6396c |      136 |   27.2 | f      | 2023-07-13 08:49:13.751335 | 2023-07-13 08:49:13.754189
 0cf837ac-b405-4102-930b-47985ed894d8 | 5cb4d159-b2d9-4921-bc6e-e2b8de308008 | 891474e0-a80d-4d65-b798-9e561bf64670 |        4 |    0.4 | f      | 2023-07-13 08:49:13.761755 | 2023-07-13 08:49:13.765323
 adbe1650-69df-4f27-9261-c14a0c73354a | 5cb4d159-b2d9-4921-bc6e-e2b8de308008 | af731148-78fe-42a0-bb59-693f1be78d6e |        1 |    0.1 | f      | 2023-07-13 08:49:13.771752 | 2023-07-13 08:49:13.774449
 ba0df1e6-5b9d-44ff-8bbb-fcd5c54d3004 | 1ac83b14-da7c-4edf-bdbb-d72f3906179d | 6820ce00-e935-4326-8fec-f084be377256 |      155 |   62.0 | f      | 2023-07-13 08:51:03.876365 | 2023-07-13 08:51:03.876365
 3352e9da-ccd8-4dca-b117-d2170e792adc | 1ac83b14-da7c-4edf-bdbb-d72f3906179d | e7037c34-a0fa-456e-9553-3db60f661f66 |      122 |   24.4 | f      | 2023-07-13 08:51:03.890002 | 2023-07-13 08:51:03.894121
 7b8e5da3-5c6b-4ad9-95b5-39201bf6621a | ab6e2c31-648a-4522-a49a-9d19643042b2 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |       32 |        | f      | 2023-07-13 09:58:24.430609 | 2023-07-13 09:58:24.439611
 417dc64d-e5fd-4a18-ac2d-3a740345e907 | 2f9570ea-98ce-4c6e-95b2-fdbff7adf0f5 | efcc06f3-944f-40af-8c94-142a6102b24d |        1 |    0.2 | f      | 2023-07-14 08:06:13.693719 | 2023-07-14 08:06:13.696471
 1cb4825c-0c99-4ae4-9834-8f87567b1502 | 10d07b55-4826-42e4-8a7b-31b96cceb9a7 | cf5ddd0a-94fd-4051-bf3b-3efd0f59975d |       28 |    0.0 | f      | 2023-07-14 08:07:40.94839  | 2023-07-14 08:07:40.94839
 6492c758-9791-48bf-8b38-df581896ab2b | ab6e2c31-648a-4522-a49a-9d19643042b2 | 78c6e2e7-d3db-417f-9e3a-548c6887ce31 |      960 |  161.0 | f      | 2023-07-13 09:58:24.44055  | 2023-07-13 09:58:24.451689
 e363a7cc-4607-4857-a188-92083c220efb | 5a9cc1ed-8d3b-4e1f-b4f9-bc76128dd3ab | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      594 |        | f      | 2023-07-13 09:59:06.068193 | 2023-07-13 09:59:06.078264
 0e87e578-4435-4616-b88f-3ca3449cba86 | f80e8eae-c3d1-4df9-84a4-773bcc891aa4 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      594 |        | f      | 2023-07-13 09:59:54.358956 | 2023-07-13 09:59:54.366144
 323f4720-f860-4c21-aad1-4bb0f4f9d499 | 7404f55c-d370-4bfa-b69b-c30a3c71b7eb | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |       32 |        | f      | 2023-07-13 10:00:36.407228 | 2023-07-13 10:00:36.418422
 f9761fbc-4a72-4d98-8085-65a1ceb43265 | 10d07b55-4826-42e4-8a7b-31b96cceb9a7 | 3f385dec-62bf-4380-9ff6-a2280a32a1f3 |     1120 |    0.0 | f      | 2023-07-14 08:07:40.956202 | 2023-07-14 08:07:40.959146
 8c966d4c-f33b-4d01-9bc7-4e58aa4e710d | 7404f55c-d370-4bfa-b69b-c30a3c71b7eb | 78c6e2e7-d3db-417f-9e3a-548c6887ce31 |      960 |  244.0 | f      | 2023-07-13 10:00:36.420358 | 2023-07-13 10:00:36.441684
 8275aca3-2357-46d8-a2fd-c10a4c10426d | 6642a4d3-c278-4234-b241-7d74711101fa | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |       32 |        | f      | 2023-07-13 10:01:20.741899 | 2023-07-13 10:01:20.75003
 1f90b89a-a819-44fb-94e0-1e122a3b5ca9 | 027a531f-012f-42c3-a82f-ea601966cea4 | 6820ce00-e935-4326-8fec-f084be377256 |       58 |   23.2 | f      | 2023-07-14 08:09:58.385292 | 2023-07-14 08:09:58.385292
 2b4f804e-214c-4b0b-95a2-6abbafd77816 | 6642a4d3-c278-4234-b241-7d74711101fa | 78c6e2e7-d3db-417f-9e3a-548c6887ce31 |      960 |  161.0 | f      | 2023-07-13 10:01:20.751167 | 2023-07-13 10:01:20.76401
 f98f30c7-52fc-4c57-ace9-86946720084e | 99e9222d-4183-4f92-b21f-5a87a59fc6eb | 6820ce00-e935-4326-8fec-f084be377256 |      178 |   71.2 | f      | 2023-07-13 10:47:42.833254 | 2023-07-13 10:47:42.833254
 ae7262b4-afdf-45f0-aab8-6ab0bba6ffdc | a85a5981-7442-498d-abc4-086811e3c99b | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      476 |        | f      | 2023-07-13 10:59:02.65297  | 2023-07-13 10:59:02.663857
 2724615a-ceae-4d4a-b5ac-9c98b18761ed | 9e5a5f18-f36e-44c0-afdc-e293782cfb55 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      425 |        | f      | 2023-07-14 04:47:02.864747 | 2023-07-14 04:47:02.884901
 f04cf810-03b9-4f7f-a640-6f68b2e6fdec | bde1f289-3e3a-4574-8312-8debe28d4e20 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      594 |        | f      | 2023-07-14 04:52:26.291265 | 2023-07-14 04:52:26.30172
 1fa96d1a-2de6-43f9-b6d9-29687ecae1c9 | 395931db-e458-4d1b-bb03-0eb2f7451975 | 6820ce00-e935-4326-8fec-f084be377256 |      176 |   70.4 | f      | 2023-07-14 05:31:26.783924 | 2023-07-14 05:31:26.783924
 d85aa885-c1ae-4dec-a7a7-7dbadef74948 | 395931db-e458-4d1b-bb03-0eb2f7451975 | e7037c34-a0fa-456e-9553-3db60f661f66 |       56 |   11.2 | f      | 2023-07-14 05:31:26.792171 | 2023-07-14 05:31:26.795301
 905e23b3-3f5b-41bc-b3c5-9a23d8c785ac | ee91f7af-5f1b-47d0-abba-ad4159f46a28 | 6820ce00-e935-4326-8fec-f084be377256 |      193 |   77.2 | f      | 2023-07-14 05:34:36.719179 | 2023-07-14 05:34:36.719179
 d74cdc32-3e24-44e0-9d59-6946fd9d9b0f | ee91f7af-5f1b-47d0-abba-ad4159f46a28 | e7037c34-a0fa-456e-9553-3db60f661f66 |       28 |    5.6 | f      | 2023-07-14 05:34:36.729662 | 2023-07-14 05:34:36.732693
 066fe216-6ec3-4e72-a853-c4be14f922aa | ee91f7af-5f1b-47d0-abba-ad4159f46a28 | 0ca9545e-222e-43d9-82d6-f11088aac39d |      215 |  96.75 | f      | 2023-07-14 05:34:36.739857 | 2023-07-14 05:34:36.743109
 83040199-426e-4497-b6c9-e598c101dfa3 | 27045b72-ea21-4c80-a9c0-55582e3f2a24 | 6820ce00-e935-4326-8fec-f084be377256 |      336 |  134.4 | f      | 2023-07-14 05:37:21.961752 | 2023-07-14 05:37:21.961752
 a28d2d93-f7c9-44f4-a69b-f15914ce76dc | 27045b72-ea21-4c80-a9c0-55582e3f2a24 | e7037c34-a0fa-456e-9553-3db60f661f66 |      225 |   45.0 | f      | 2023-07-14 05:37:21.970389 | 2023-07-14 05:37:21.973439
 67c2ec73-a8a8-45ce-a251-e875b96e0d6c | 406b4ca7-2efc-47ce-a0dc-5ce0919bda3b | 6820ce00-e935-4326-8fec-f084be377256 |      360 |  144.0 | f      | 2023-07-14 05:38:56.310848 | 2023-07-14 05:38:56.310848
 679def52-91c5-4366-b9ae-7a89f3b49fbf | 9f98bf52-b785-4484-902f-4b4a3bb84bd2 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |       32 |        | f      | 2023-07-14 05:41:54.437758 | 2023-07-14 05:41:54.452329
 019e61f6-74b2-49db-b128-9d89a0b79c7a | 027a531f-012f-42c3-a82f-ea601966cea4 | e7037c34-a0fa-456e-9553-3db60f661f66 |      110 |   22.0 | f      | 2023-07-14 08:09:58.395105 | 2023-07-14 08:09:58.398476
 84fa056f-067c-4db5-9c6f-a9e764920530 | 2dc70467-e7c8-4a9c-9c3e-2bceb3678856 | 6820ce00-e935-4326-8fec-f084be377256 |       23 |    9.2 | f      | 2023-07-14 08:16:57.879532 | 2023-07-14 08:16:57.879532
 d9fdbde1-6499-4bae-b011-7441e55ce5b2 | 9f98bf52-b785-4484-902f-4b4a3bb84bd2 | 78c6e2e7-d3db-417f-9e3a-548c6887ce31 |      960 |  244.0 | f      | 2023-07-14 05:41:54.453799 | 2023-07-14 05:41:54.470703
 f186653f-c2cd-4c6a-82b8-dc171b6b1e99 | 47bc850f-2ed9-4e51-b9ed-b6220fd58fc1 | 6820ce00-e935-4326-8fec-f084be377256 |      170 |   68.0 | f      | 2023-07-14 06:39:45.981913 | 2023-07-14 06:39:45.981913
 d41aaabb-de2d-4897-b129-1075df06d54c | 5be896c1-568f-463c-8d09-174b9854a6a8 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |       32 |        | f      | 2023-07-14 06:50:28.435803 | 2023-07-14 06:50:28.444774
 20262c40-31b5-4f96-ad74-ea5b51e392e0 | 2dc70467-e7c8-4a9c-9c3e-2bceb3678856 | e7037c34-a0fa-456e-9553-3db60f661f66 |        9 |    1.8 | f      | 2023-07-14 08:16:57.891539 | 2023-07-14 08:16:57.89687
 e58309aa-1903-484e-bf84-4506abe47355 | 5be896c1-568f-463c-8d09-174b9854a6a8 | 78c6e2e7-d3db-417f-9e3a-548c6887ce31 |      960 |  161.0 | f      | 2023-07-14 06:50:28.445744 | 2023-07-14 06:50:28.459996
 65b9f7d7-cf76-46c1-986a-9a354f3eca4a | 56fe0b46-959b-4051-a736-e9a255da9710 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      594 |        | f      | 2023-07-14 06:51:05.768558 | 2023-07-14 06:51:05.778243
 06966800-eda8-4649-972d-c58d7561ae0d | 2f9570ea-98ce-4c6e-95b2-fdbff7adf0f5 | 6820ce00-e935-4326-8fec-f084be377256 |       20 |    8.0 | f      | 2023-07-14 08:06:13.672753 | 2023-07-14 08:06:13.672753
 5c366cc8-37bc-4dff-a4a9-7ab17847c271 | 2f9570ea-98ce-4c6e-95b2-fdbff7adf0f5 | e7037c34-a0fa-456e-9553-3db60f661f66 |        4 |    0.8 | f      | 2023-07-14 08:06:13.683368 | 2023-07-14 08:06:13.68712
 477878ed-0b39-436e-96e2-85a5863f008f | d1251183-5a96-408f-be39-b8394103e9df | 6820ce00-e935-4326-8fec-f084be377256 |      109 |   43.6 | f      | 2023-07-14 08:45:19.659549 | 2023-07-14 08:45:19.659549
 bf9ce730-9867-4f48-ad79-b0f545f4b1d0 | d1251183-5a96-408f-be39-b8394103e9df | e7037c34-a0fa-456e-9553-3db60f661f66 |       92 |   18.4 | f      | 2023-07-14 08:45:19.667692 | 2023-07-14 08:45:19.670774
 65267657-93b6-4306-8286-e81f99d9887a | 92bf6749-4323-4d7a-928e-3141da7fa817 | 6820ce00-e935-4326-8fec-f084be377256 |       39 |   15.6 | f      | 2023-07-14 08:47:16.733052 | 2023-07-14 08:47:16.733052
 33d63ce5-a7af-4cea-8b5f-446d79909067 | 4e2f8dea-10b0-4541-b9db-eeec22afcff4 | 6820ce00-e935-4326-8fec-f084be377256 |       54 |   21.6 | f      | 2023-07-14 09:53:52.454202 | 2023-07-14 09:53:52.454202
 f49552ee-cd35-4434-a22c-1ccbfaf66440 | 6f8ccf10-47c1-42f7-98ab-3f0680742a69 | 6820ce00-e935-4326-8fec-f084be377256 |      286 |  114.4 | f      | 2023-07-14 10:25:44.631877 | 2023-07-14 10:25:44.631877
 04415a66-22b0-475f-bcc2-468a8f2c2e4c | 6f8ccf10-47c1-42f7-98ab-3f0680742a69 | e7037c34-a0fa-456e-9553-3db60f661f66 |      392 |   78.4 | f      | 2023-07-14 10:25:44.640156 | 2023-07-14 10:25:44.643268
 69727f46-733a-4010-96a1-3171e9cdb38e | 52298100-115a-48f4-8e8f-fdb3bc5cb25b | 6820ce00-e935-4326-8fec-f084be377256 |      126 |   50.4 | f      | 2023-07-14 10:27:21.406748 | 2023-07-14 10:27:21.406748
 dce9b5d1-150e-42e0-934c-cd70b40ebd5e | e9b3bbc0-5640-4258-935f-f2b8cbb0aee3 | 6820ce00-e935-4326-8fec-f084be377256 |       29 |   11.6 | f      | 2023-07-17 05:03:17.628445 | 2023-07-17 05:03:17.628445
 ad25340b-472f-43ac-b309-255b7e0cc6b4 | e9b3bbc0-5640-4258-935f-f2b8cbb0aee3 | e7037c34-a0fa-456e-9553-3db60f661f66 |        6 |    1.2 | f      | 2023-07-17 05:03:17.638296 | 2023-07-17 05:03:17.641661
 9b1fbc03-ef51-4dbc-9d97-c6c029a73121 | 26bf4b1a-0dad-4b12-b61d-8cf92bd0daba | 6820ce00-e935-4326-8fec-f084be377256 |       82 |   32.8 | f      | 2023-07-17 05:05:22.504598 | 2023-07-17 05:05:22.504598
 b6667579-83f5-4678-913e-2af71f942984 | 26bf4b1a-0dad-4b12-b61d-8cf92bd0daba | e7037c34-a0fa-456e-9553-3db60f661f66 |        6 |    1.2 | f      | 2023-07-17 05:05:22.513282 | 2023-07-17 05:05:22.516369
 31b422bc-9cdc-49b9-9fa8-0f404d191387 | 9f0a4522-239d-4435-b0cc-297c55cc1547 | 6820ce00-e935-4326-8fec-f084be377256 |      175 |   70.0 | f      | 2023-07-17 05:06:33.293875 | 2023-07-17 05:06:33.293875
