id,rate_id,date,code,status,created_at,updated_at
2412eb5d-402c-4992-91a5-229c326a1a65,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-09 22:00:00,5519888,1,2023-07-10 08:47:27.147874,2023-07-10 10:08:21.223263
37d346c0-5f62-4ef2-9eb7-82fb54d6224f,00c865b0-519a-46b9-a57d-066b89af2c19,2023-07-09 22:00:00,82563586,1,2023-07-10 10:10:51.223007,2023-07-10 10:14:45.992895
5a39e48c-cf9d-4443-96a7-a8af80f7c357,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-09 22:00:00,5518318,1,2023-07-10 10:12:38.420587,2023-07-10 11:22:18.579531
c27a9a1a-688d-46b7-a54d-5a0796032f77,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-09 22:00:00,5519361,1,2023-07-10 10:05:07.424151,2023-07-10 11:22:24.454335
c763ad8e-00de-4649-a9b2-e5a80b2105b4,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-09 22:00:00,5518721,1,2023-07-10 08:44:56.835167,2023-07-10 11:22:31.751209
35789b79-e072-4d19-ac7a-d1bd04cd8609,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-09 22:00:00,5520490,1,2023-07-10 07:39:55.609353,2023-07-10 11:22:38.735242
aa41123a-bab1-4017-a9d8-4bf5f7e6854e,00c865b0-519a-46b9-a57d-066b89af2c19,2023-07-09 22:00:00,82565127,1,2023-07-10 10:11:05.625602,2023-07-10 11:30:59.454208
ec0464fc-e07d-4b17-9300-40804c98b9e1,522905ce-c357-4711-93bc-9cd6d1a6e588,2023-07-09 22:00:00,82565125,1,2023-07-07 09:50:47.35319,2023-07-10 11:31:07.944323
1a83b609-053b-4136-adca-b2b64925754a,bf67c85f-cd64-4fd1-ad1d-554a91052962,2023-07-09 22:00:00,82565131,1,2023-07-07 09:51:01.599075,2023-07-10 11:31:42.020114
6fbb82d8-bce5-436d-84cd-2049b649c67d,522905ce-c357-4711-93bc-9cd6d1a6e588,2023-07-09 22:00:00,82565123,1,2023-07-10 05:17:48.467501,2023-07-10 11:31:50.032476
d386719f-ee73-4964-b514-5601f5324151,7fcf2c89-4118-49d3-b72a-cd6d0ee33beb,2023-07-09 22:00:00,82565310,1,2023-07-10 11:25:19.884961,2023-07-10 12:06:53.063283
5662b52d-4e70-46ea-8d92-256ef136943a,c13c6626-6d56-4abc-a2dc-f2050c4fb85d,2023-07-09 22:00:00,82566100,1,2023-07-10 11:37:07.89705,2023-07-11 04:36:26.887611
2033e5c2-01e5-4d2e-9254-f96e7c3cb1ed,ce4a4c7e-8878-4dc5-9e2d-108b0303437f,2023-07-09 22:00:00,82565121,1,2023-07-10 05:18:30.923298,2023-07-11 04:37:15.597904
34567d25-dc85-4930-85e2-6bb663792cab,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-09 22:00:00,5518791,1,2023-07-10 11:39:49.281461,2023-07-11 06:53:04.222669
546c2054-b365-410a-92e5-673340643eef,ce4a4c7e-8878-4dc5-9e2d-108b0303437f,2023-07-10 22:00:00,82565686,1,2023-07-10 05:13:10.003761,2023-07-11 08:47:06.647598
5cc27bfb-c6d6-480b-a59b-5e5a7be27f9b,1dca4bb9-1ff0-47dc-bb7f-b7bd8e4c67f0,2023-07-10 22:00:00,82565688,1,2023-07-10 10:24:37.524272,2023-07-11 12:48:31.734011
d5fad5f7-0442-4645-befa-aa04b7f62919,3684be15-9225-4244-8d29-75ce10cbbc81,2023-07-10 22:00:00,82565684,1,2023-07-10 10:19:46.587499,2023-07-12 06:51:50.597855
8397d078-8e64-42e0-8dc5-5b6f67e58feb,3684be15-9225-4244-8d29-75ce10cbbc81,2023-07-10 22:00:00,82565685,1,2023-07-10 10:20:29.209211,2023-07-12 06:51:58.938583
644905be-4b85-4bb8-9aa4-061b14d544cf,4d608e79-0fd0-4809-9cc7-cdca07a4a59b,2023-07-09 22:00:00,165622,1,2023-07-10 11:45:13.178984,2023-07-10 11:45:14.660704
29330735-ee2b-47b1-b9a8-f95536c342dc,4d608e79-0fd0-4809-9cc7-cdca07a4a59b,2023-07-09 22:00:00,165547,1,2023-07-10 12:08:44.959192,2023-07-10 12:08:48.936757
732027ba-7ab9-4673-9275-7ea8ab2fab70,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-10 22:00:00,5519889,1,2023-07-11 06:52:49.705247,2023-07-11 06:52:51.028261
78b9e793-bced-401a-a80e-92ad091386bc,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-10 22:00:00,5518319,1,2023-07-11 05:37:32.523804,2023-07-11 06:53:09.429823
cdd80814-089c-4c66-a3f4-3e93149cb576,7813a3bd-2323-4eef-9be8-521cd26eb7d8,2023-07-10 22:00:00,82565687,1,2023-07-11 07:34:29.217529,2023-07-11 07:36:37.443122
e04d0f8f-f3c5-4c11-9a9f-13ad856a1961,bfb5a862-501f-4a0a-a7a1-5aff5b378ee0,2023-07-10 22:00:00,5530052,1,2023-07-11 08:01:34.071786,2023-07-11 08:01:38.466287
4b7443ac-4395-49b1-92e3-60284fba16d4,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-10 22:00:00,5519890,1,2023-07-11 07:42:13.354896,2023-07-11 08:46:35.913331
96ebf88c-92a5-46ff-b6ec-5897c77892d8,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-10 22:00:00,5518321,1,2023-07-11 11:01:12.785658,2023-07-11 12:08:44.876871
e3f38686-e13d-4489-b9f4-b7073d3791dc,522905ce-c357-4711-93bc-9cd6d1a6e588,2023-07-10 22:00:00,82565682,1,2023-07-11 05:38:24.406178,2023-07-11 12:09:14.085855
0f042b07-3bf0-4c20-b31b-fab31bbf2a03,75935540-1090-4461-b432-d291c5c6a4ce,2023-07-10 22:00:00,5518327,1,2023-07-11 07:39:08.197061,2023-07-11 12:47:52.230313
18b62d1d-df6d-4f63-a521-e883cf904920,75935540-1090-4461-b432-d291c5c6a4ce,2023-07-10 22:00:00,5519758,1,2023-07-11 09:16:42.369744,2023-07-11 12:47:57.735516
4bfc62c9-7036-4106-b68d-35c65388eb0b,75935540-1090-4461-b432-d291c5c6a4ce,2023-07-10 22:00:00,5518022,1,2023-07-11 10:07:58.282261,2023-07-11 12:48:02.631787
ae1e0213-bfdb-4b56-a786-e4924bac00c2,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-10 22:00:00,5521498,1,2023-07-11 11:32:21.58171,2023-07-12 04:27:52.593983
218e6dc5-9be2-4afe-b5ab-fb791bd6a588,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-10 22:00:00,5522900,1,2023-07-11 08:46:12.691071,2023-07-12 04:28:02.883854
4816c7a6-2f1e-4df5-9386-4e45ab194c0b,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-10 22:00:00,5519267,1,2023-07-11 09:18:32.245455,2023-07-12 04:28:14.221523
a3cdbe4e-757a-419e-9cd6-c6a069565dc4,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-10 22:00:00,5523679,1,2023-07-11 08:10:34.208184,2023-07-12 04:28:21.465485
93e5b251-f46f-4745-932a-d4c2debe797c,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-10 22:00:00,5519070,1,2023-07-11 07:43:26.536005,2023-07-12 04:28:29.921422
8a9abdb6-f293-4179-a1bf-c395b1d42584,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-10 22:00:00,5518374,1,2023-07-11 07:40:48.79748,2023-07-12 04:54:35.983031
640c103c-bed8-4c45-9762-0406c23577be,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-10 22:00:00,5518947,1,2023-07-11 08:17:43.902776,2023-07-12 04:54:42.744011
802f9d1e-794c-4982-b7e9-99d94fa0505b,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-10 22:00:00,5522876,1,2023-07-11 10:23:30.430514,2023-07-12 04:54:49.181333
97e9b251-d548-413e-bff1-289a78a58a87,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-11 22:00:00,5518475,1,2023-07-12 09:29:43.57211,2023-07-12 10:09:08.419421
a73a5cc2-c05d-416d-bc61-b4112adcdb98,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-11 22:00:00,5518320,1,2023-07-12 06:46:15.041432,2023-07-12 06:46:16.41088
0cc747b9-c259-4a1b-b6b5-915b7c7f5268,06430243-20b1-4009-afe0-09ca634b7ac0,2023-07-10 22:00:00,82565683,1,2023-07-11 05:53:31.277522,2023-07-12 06:51:19.443874
78752cfc-c698-48bd-8dc4-a1fe46048fc3,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-11 22:00:00,5530846,1,2023-07-12 07:31:14.193358,2023-07-12 07:31:17.908894
2a5f7dc8-9a08-4da5-9600-3dfc71b39ee2,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-11 22:00:00,5530853,1,2023-07-12 07:33:38.095083,2023-07-12 07:33:39.428985
9a6cb1bc-b32d-4fe8-9a11-b67fe771e6ce,522905ce-c357-4711-93bc-9cd6d1a6e588,2023-07-11 22:00:00,82566616,1,2023-07-11 08:11:50.408822,2023-07-12 07:41:30.031836
33707519-eba2-4025-ae1e-955db5ddc4ba,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-11 22:00:00,5519148,1,2023-07-12 06:51:09.749561,2023-07-12 09:23:01.09943
a794f89e-24a1-4163-a96d-3424a6825618,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-11 22:00:00,5518323,1,2023-07-12 08:36:22.303268,2023-07-12 09:23:04.712956
16347c9c-a3da-4b75-bdcf-7b1e519db7e2,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-11 22:00:00,5518593,1,2023-07-12 06:49:43.385152,2023-07-12 09:23:13.463908
bc5752dd-3295-4598-9c06-016a632b77ab,00c865b0-519a-46b9-a57d-066b89af2c19,2023-07-11 22:00:00,82566627,1,2023-07-12 11:31:06.238335,2023-07-12 11:34:03.302708
c57d63bd-e5ba-4a17-aa22-b19701accb1c,d7ad6683-c751-4ebe-b40a-f9b75ce0c498,2023-07-11 22:00:00,82566637,1,2023-07-12 10:38:33.336562,2023-07-12 11:41:36.243244
b9085899-af5b-4b2e-a812-0544d089de1c,ce4a4c7e-8878-4dc5-9e2d-108b0303437f,2023-07-11 22:00:00,82566624,1,2023-07-11 08:12:55.452218,2023-07-12 11:42:02.252884
42e5b3c0-07ee-47a2-87c4-0b6ba2067a7e,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-11 22:00:00,5520356,1,2023-07-12 10:09:36.68477,2023-07-12 12:18:28.978577
48dcf7fb-52a0-43ef-83b1-c14272327894,522905ce-c357-4711-93bc-9cd6d1a6e588,2023-07-11 22:00:00,82566618,1,2023-07-11 08:14:10.763111,2023-07-12 12:18:48.42268
76753101-7026-4bad-bcbb-6c5682a6353c,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-11 22:00:00,5519069,1,2023-07-12 09:22:37.281595,2023-07-13 04:48:08.143427
3cba0a31-de22-4a99-b76f-5173b3dfaddd,4d5e17da-a757-4ee6-b95a-aad3244b03b8,2023-07-11 22:00:00,82566633,1,2023-07-11 08:14:55.044688,2023-07-13 04:50:26.248775
4cb753d9-627d-40be-83d3-69902170aa81,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-11 22:00:00,84130566,1,2023-07-13 04:56:51.275239,2023-07-13 04:56:52.951053
3be613a0-65d0-46aa-ad64-af41ea1b511a,00c865b0-519a-46b9-a57d-066b89af2c19,2023-07-11 22:00:00,82566630,1,2023-07-13 04:58:09.396309,2023-07-13 04:58:11.111498
1702fca3-ec40-4de2-9e3e-75befedc3884,bfb5a862-501f-4a0a-a7a1-5aff5b378ee0,2023-07-11 22:00:00,5530053,1,2023-07-13 04:58:39.634781,2023-07-13 04:58:41.150588
84f377a4-6337-47da-8322-409f5e8ea143,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-12 22:00:00,5518322,1,2023-07-13 05:03:32.548013,2023-07-13 06:09:28.165929
76e3f392-bd3f-46fe-b179-2bfcff67ad7c,a78618a8-ae21-4d29-988a-2b59e2b6919b,2023-07-11 22:00:00,82566620,1,2023-07-11 08:12:19.404527,2023-07-13 06:09:48.516611
b7296920-f37e-4d17-853e-df321c8edf71,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-11 22:00:00,165888,1,2023-07-13 06:16:40.917425,2023-07-13 06:16:43.735665
24a02d7d-1812-43fd-aef8-2dba36184f26,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-12 22:00:00,5518763,1,2023-07-13 06:12:06.013281,2023-07-13 08:28:44.316576
ef75bbd7-a240-47d7-86c8-9b46499efc43,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-12 22:00:00,5519763,1,2023-07-13 05:14:46.039639,2023-07-13 08:28:50.631584
b2b1952a-b790-4550-9f50-6b9bf5f0967b,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-12 22:00:00,5518375,1,2023-07-13 07:21:11.299634,2023-07-13 08:28:55.58909
f1e1966c-5983-4c9c-91ad-1b20992930e1,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-12 22:00:00,5530792,1,2023-07-13 05:04:51.391847,2023-07-13 08:29:00.167312
6b2fc398-3a79-485f-8f55-337180ef77a3,4d608e79-0fd0-4809-9cc7-cdca07a4a59b,2023-07-12 22:00:00,165733,1,2023-07-13 08:30:35.769374,2023-07-13 08:30:37.687002
78c7f182-252d-4fa6-a32c-d4e53c09d2d2,bfb5a862-501f-4a0a-a7a1-5aff5b378ee0,2023-07-12 22:00:00,5531054,1,2023-07-13 08:31:49.740684,2023-07-13 08:31:51.167375
049228c7-5908-4a1e-a1bd-34cc350cb395,522905ce-c357-4711-93bc-9cd6d1a6e588,2023-07-11 22:00:00,82567513,1,2023-07-12 08:40:57.693645,2023-07-13 08:32:02.829743
5847c054-87c3-4400-be95-1ae1b9b0087f,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-11 22:00:00,5531911,1,2023-07-13 08:34:23.417595,2023-07-13 08:34:26.036934
cdeefe67-5f1c-45a4-b097-12b68fc6f58e,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-11 22:00:00,5531894,1,2023-07-13 08:36:45.103359,2023-07-13 08:36:46.714015
2a2b16ce-c969-478a-8a83-b24ae1f7a017,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-11 22:00:00,5531888,1,2023-07-13 08:38:49.329602,2023-07-13 08:38:50.629856
e51c13b8-4284-4557-b6b2-13d428235a3f,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-11 22:00:00,5531878,1,2023-07-13 08:42:36.325632,2023-07-13 08:42:37.778939
0a07a93c-83db-45a4-8091-3030bc3fd609,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-12 22:00:00,5526207,1,2023-07-13 08:44:26.331441,2023-07-13 08:44:27.711023
75fb150a-9346-461e-a75d-b8aff36f0eef,bd09d27a-eb5f-463e-9495-16b92af7d614,2023-07-12 22:00:00,82567493,1,2023-07-12 08:30:52.147084,2023-07-13 09:54:15.647142
5e6f4f99-d791-45df-ba11-a7301e5b321b,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-12 22:00:00,5526341,1,2023-07-13 08:26:18.038448,2023-07-13 09:54:47.139885
0885a31d-2ae1-480c-9cbd-0c2a581faf29,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-12 22:00:00,5518163,1,2023-07-13 05:02:19.982298,2023-07-13 09:54:56.127326
344e1b7d-89e1-457b-93e3-0bb34ba91387,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-12 22:00:00,5527584,1,2023-07-13 08:28:03.154456,2023-07-13 09:55:04.469134
1ac83b14-da7c-4edf-bdbb-d72f3906179d,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-12 22:00:00,5531920,1,2023-07-13 08:51:03.87241,2023-07-13 09:55:14.532787
10d3a866-ad81-4abe-8e40-c08a095c3ed1,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-12 22:00:00,5527583,1,2023-07-13 08:45:59.970629,2023-07-13 09:55:22.287937
a85a5981-7442-498d-abc4-086811e3c99b,7813a3bd-2323-4eef-9be8-521cd26eb7d8,2023-07-12 22:00:00,82567525,1,2023-07-13 10:59:02.648022,2023-07-13 11:01:33.080683
99e9222d-4183-4f92-b21f-5a87a59fc6eb,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-12 22:00:00,5525970,1,2023-07-13 10:47:42.827776,2023-07-13 12:07:11.306568
510a6c7c-a670-4f84-ad0c-35cdf246043a,522905ce-c357-4711-93bc-9cd6d1a6e588,2023-07-12 22:00:00,82567524,1,2023-07-12 10:36:05.60844,2023-07-13 12:10:27.42671
9e5a5f18-f36e-44c0-afdc-e293782cfb55,7813a3bd-2323-4eef-9be8-521cd26eb7d8,2023-07-12 22:00:00,82568709,1,2023-07-14 04:47:02.858393,2023-07-14 04:47:04.467198
179d8e56-0f7b-4793-a3d1-13004cfb6236,3684be15-9225-4244-8d29-75ce10cbbc81,2023-07-12 22:00:00,82567515,1,2023-07-12 08:37:19.748594,2023-07-14 05:29:08.750049
668cb0a3-dbba-4aad-b218-cc743447e9b7,522905ce-c357-4711-93bc-9cd6d1a6e588,2023-07-12 22:00:00,82567519,1,2023-07-12 10:36:22.601136,2023-07-14 05:31:52.406783
b0bdb4bd-320a-4244-b6f0-55c1a526fb77,06430243-20b1-4009-afe0-09ca634b7ac0,2023-07-12 22:00:00,82567530,1,2023-07-12 10:36:35.454851,2023-07-14 06:35:59.498776
ab6e2c31-648a-4522-a49a-9d19643042b2,522905ce-c357-4711-93bc-9cd6d1a6e588,2023-07-13 22:00:00,82568507,1,2023-07-13 09:58:24.427575,2023-07-14 08:07:52.622804
f80e8eae-c3d1-4df9-84a4-773bcc891aa4,ce4a4c7e-8878-4dc5-9e2d-108b0303437f,2023-07-13 22:00:00,82568513,1,2023-07-13 09:59:54.35654,2023-07-14 08:07:56.873373
5cb4d159-b2d9-4921-bc6e-e2b8de308008,75935540-1090-4461-b432-d291c5c6a4ce,2023-07-12 22:00:00,5518023,1,2023-07-13 08:49:13.739808,2023-07-14 09:51:33.915675
ec6ecd1c-4c42-482a-ae6b-6886bdd1abe3,75935540-1090-4461-b432-d291c5c6a4ce,2023-07-12 22:00:00,5518328,1,2023-07-13 07:19:42.847236,2023-07-14 09:51:41.517985
dde9ff3b-4d82-40d7-9906-9a29d3525ebc,1dca4bb9-1ff0-47dc-bb7f-b7bd8e4c67f0,2023-07-12 22:00:00,82567528,1,2023-07-12 08:39:51.050692,2023-07-14 09:52:06.372253
6642a4d3-c278-4234-b241-7d74711101fa,522905ce-c357-4711-93bc-9cd6d1a6e588,2023-07-13 22:00:00,82568509,1,2023-07-13 10:01:20.740117,2023-07-17 04:53:21.994538
7404f55c-d370-4bfa-b69b-c30a3c71b7eb,06430243-20b1-4009-afe0-09ca634b7ac0,2023-07-13 22:00:00,82568511,1,2023-07-13 10:00:36.404669,2023-07-17 04:53:54.081021
bde1f289-3e3a-4574-8312-8debe28d4e20,ce4a4c7e-8878-4dc5-9e2d-108b0303437f,2023-07-16 22:00:00,82569523,1,2023-07-14 04:52:26.287196,2023-07-17 07:11:16.027025
5a9cc1ed-8d3b-4e1f-b4f9-bc76128dd3ab,1dca4bb9-1ff0-47dc-bb7f-b7bd8e4c67f0,2023-07-13 22:00:00,82568530,1,2023-07-13 09:59:06.065393,2023-07-17 09:27:59.933134
395931db-e458-4d1b-bb03-0eb2f7451975,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-12 22:00:00,84130603,1,2023-07-14 05:31:26.780758,2023-07-14 05:31:34.402571
ee91f7af-5f1b-47d0-abba-ad4159f46a28,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-12 22:00:00,84130605,1,2023-07-14 05:34:36.716208,2023-07-14 05:34:38.265548
406b4ca7-2efc-47ce-a0dc-5ce0919bda3b,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-13 22:00:00,5525971,1,2023-07-14 05:38:56.306188,2023-07-14 06:35:36.183663
27045b72-ea21-4c80-a9c0-55582e3f2a24,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-13 22:00:00,5527585,1,2023-07-14 05:37:21.958855,2023-07-14 06:35:44.941857
10d07b55-4826-42e4-8a7b-31b96cceb9a7,4d608e79-0fd0-4809-9cc7-cdca07a4a59b,2023-07-13 22:00:00,165926,1,2023-07-14 08:07:40.945662,2023-07-14 08:07:42.72639
2f9570ea-98ce-4c6e-95b2-fdbff7adf0f5,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-13 22:00:00,5531997,1,2023-07-14 08:06:13.66785,2023-07-14 08:43:31.387771
47bc850f-2ed9-4e51-b9ed-b6220fd58fc1,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-13 22:00:00,5519775,1,2023-07-14 06:39:45.977937,2023-07-14 08:43:38.370244
d1251183-5a96-408f-be39-b8394103e9df,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-13 22:00:00,5527586,1,2023-07-14 08:45:19.656297,2023-07-14 09:51:27.58779
6f8ccf10-47c1-42f7-98ab-3f0680742a69,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-13 22:00:00,5532749,1,2023-07-14 10:25:44.628946,2023-07-17 04:51:34.140058
52298100-115a-48f4-8e8f-fdb3bc5cb25b,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-13 22:00:00,5525972,1,2023-07-14 10:27:21.401959,2023-07-17 04:52:29.669305
027a531f-012f-42c3-a82f-ea601966cea4,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-13 22:00:00,5518377,1,2023-07-14 08:09:58.382754,2023-07-17 04:52:35.285931
2dc70467-e7c8-4a9c-9c3e-2bceb3678856,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-13 22:00:00,5519068,1,2023-07-14 08:16:57.875584,2023-07-17 04:52:44.021933
92bf6749-4323-4d7a-928e-3141da7fa817,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-13 22:00:00,5532080,1,2023-07-14 08:47:16.72824,2023-07-17 04:52:50.645443
4e2f8dea-10b0-4541-b9db-eeec22afcff4,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-13 22:00:00,5528581,1,2023-07-14 09:53:52.45094,2023-07-17 04:52:57.462237
9f98bf52-b785-4484-902f-4b4a3bb84bd2,ce4a4c7e-8878-4dc5-9e2d-108b0303437f,2023-07-16 22:00:00,82569525,1,2023-07-14 05:41:54.43461,2023-07-17 07:10:33.635292
2723167b-063e-4538-8260-6b3834a99524,bfb5a862-501f-4a0a-a7a1-5aff5b378ee0,2023-07-16 22:00:00,5532026,1,2023-07-17 07:13:00.26108,2023-07-17 07:13:02.254971
d5aa125f-0d4c-4236-94ad-948d6c58e928,4d608e79-0fd0-4809-9cc7-cdca07a4a59b,2023-07-16 22:00:00,165814,1,2023-07-17 07:28:35.827718,2023-07-17 07:28:37.217522
88ce1327-044d-480d-8318-ab1ed6be4a0d,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-16 22:00:00,5525973,1,2023-07-17 05:07:43.711864,2023-07-17 07:29:15.86279
e348c937-9956-4d13-8182-ea9b12eea672,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-16 22:00:00,5527587,1,2023-07-17 05:18:08.072199,2023-07-17 07:29:21.145584
26bf4b1a-0dad-4b12-b61d-8cf92bd0daba,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-16 22:00:00,5526374,1,2023-07-17 05:05:22.501622,2023-07-17 09:45:06.829304
905f004d-ef78-4132-9505-d7d22adf3445,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-16 22:00:00,5526028,1,2023-07-17 07:40:44.48645,2023-07-17 09:45:14.563139
d2f15198-ee2b-459d-b6b1-ff23a6c09fd2,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-16 22:00:00,5527560,1,2023-07-17 07:37:16.607348,2023-07-17 09:45:22.836019
3e9bd277-431f-4559-958c-ae954a42f266,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-16 22:00:00,5526414,1,2023-07-17 07:34:06.318828,2023-07-17 09:45:36.347678
e41dca8b-b4cc-45d8-b73c-db46d233866c,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-16 22:00:00,5527467,1,2023-07-17 07:32:15.859885,2023-07-17 09:45:44.731128
e352b0d7-b16e-439d-b4e1-e583373d6938,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-16 22:00:00,5527589,1,2023-07-17 09:37:41.610108,2023-07-17 09:45:51.912577
e9b3bbc0-5640-4258-935f-f2b8cbb0aee3,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-16 22:00:00,5525831,1,2023-07-17 05:03:17.624934,2023-07-17 09:45:59.982372
6eb0fe50-7752-47de-aadc-8f4b37642e45,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-16 22:00:00,5527588,1,2023-07-17 07:44:18.402083,2023-07-17 09:46:07.792172
9f0a4522-239d-4435-b0cc-297c55cc1547,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-16 22:00:00,5527477,1,2023-07-17 05:06:33.290065,2023-07-17 09:46:14.291317
2b05cfff-1015-4441-892c-7bf5d67044db,4d608e79-0fd0-4809-9cc7-cdca07a4a59b,2023-07-16 22:00:00,165928,1,2023-07-17 09:48:10.686902,2023-07-17 09:48:13.033029
ee62121d-7e11-47e8-a93c-0881bfd66101,4d608e79-0fd0-4809-9cc7-cdca07a4a59b,2023-07-16 22:00:00,5532027,1,2023-07-17 10:51:38.74295,2023-07-17 10:51:45.175188
8a27c8ed-70c6-4191-9960-8c07dd037c98,522905ce-c357-4711-93bc-9cd6d1a6e588,2023-07-16 22:00:00,82569528,1,2023-07-17 05:21:41.998683,2023-07-17 11:05:02.110888
c6e0dd99-868b-4223-9aef-7be3be9e4ab5,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-16 22:00:00,5525974,1,2023-07-17 09:44:44.737813,2023-07-17 11:05:25.505761
5be896c1-568f-463c-8d09-174b9854a6a8,522905ce-c357-4711-93bc-9cd6d1a6e588,2023-07-16 22:00:00,82569527,1,2023-07-14 06:50:28.432955,2023-07-17 12:22:01.956222
2b7f6313-0547-48c5-8f6a-eaf0c879bad3,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-16 22:00:00,5526375,1,2023-07-17 09:39:22.641322,2023-07-17 12:26:59.019961
7d196466-cadb-48c4-baee-a056813d8283,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-16 22:00:00,5527034,1,2023-07-17 10:53:15.98324,2023-07-17 12:27:13.718378
355b6aaa-a66f-4639-af8e-f40ac23cc6c4,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-16 22:00:00,5528173,1,2023-07-17 07:42:50.708626,2023-07-17 12:27:22.419897
1894595a-9165-4a08-a08e-68e939c940e9,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-16 22:00:00,5532078,1,2023-07-17 10:58:51.070105,2023-07-18 04:56:14.01296
48a25b10-4c2b-4781-ae6b-20acccf63005,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-16 22:00:00,5532073,1,2023-07-17 10:07:28.175692,2023-07-18 04:56:21.943438
d7641c0b-f28d-4f0a-a529-0a3fadae9809,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-16 22:00:00,5531954,1,2023-07-17 12:25:36.884741,2023-07-18 04:56:31.096818
b155978d-56b5-49d9-a8da-7860843a8c0f,910549bb-e482-4883-91c3-23dc6388dd4a,2023-07-16 22:00:00,5526727,1,2023-07-17 11:44:42.581203,2023-07-18 04:56:40.828955
